certainty,item_id,sku,name,category_id,aspect,mode,proposed_value,approved_value,reviewer_notes,allowed_values,title
95,256510047965,MCN-MEMNORABC-2OZ-CLR-2,"Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz",260134,Capacity,FREE_TEXT,"2 fl oz",,,"105 Washes | 10-20 Loads | 1 gal | 21-30 Loads | 31-40 Loads | 2 gal | 41-50 Loads | 2.5 gal | 51-60 Loads | 3 gal | 61-70 Loads | 3.5 gal | 71-80 Loads | 4 gal | 81-90 Loads | 4.5 gal | 91-100 Loads | 5 gal | More Than 100 Loads | 5.5 gal | 6 gal","GEAR AID Revivex Odor Eliminator for Tents, Footwear and Sports Gear, 2 fl oz"
95,256510047969,SON-STEPDRILLBITS-3PC,"Universal Tool High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc",50382,"Package Quantity",FREE_TEXT,3,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","High Speed Steel Step Drill Bits Locking Hex Shank Assorted - 3pc"
95,256510048004,MCN-MMESBDMPT125OZ-2,"GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz",29574,Size,FREE_TEXT,"1.25 fl oz",,,"X-Small | Small | Medium | Large | X-Large | XX-Large | XXX-Large","GEAR AID Sea Buff Dive Mask and Slate Cleaner, 1.25 fl oz"
95,256510048035,SON-TTX-DRILLBITS-15PC,"Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces",50382,"Package Quantity",FREE_TEXT,15,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","Tooltreaux High Speed Stainless Steel Drill Bits Set 1.05 to 2mm 15 Pieces"
95,256510048042,SON-COMPANIONWHISTLES-ORG,"ASR Outdoor Hiking Companion Whistles Emergency Survival Tools 105 dB Rating",181414,"Decibel Output",FREE_TEXT,"105 dB",,,"100 dB | 120 dB | 150 dB","Hiking Companion Whistles Emergency Survival Tools 105 dB Rating"
95,256510048102,SON-COBHEADLAMP-100LUM,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light",106984,Lumens,FREE_TEXT,150,,,,"ASR Outdoor Slim 3-Stage Headlamp Ultrabright 150 Lumen COB Flood Light"
95,256525915552,UPD-INCRED-2-STATIONERY-9PC,"Disney Pixar Incredibles 2 9 pc Stationary Set",261068,"Animation Studio",FREE_TEXT,Pixar,,,"20th Century Animation | Aardman Animations | Blue Sky Studios | Bones Animation Studio | Disney | DreamWorks Animation | Filmation | Hanna-Barbera | Illumination | Kyoto Animation | Lucasfilm Animation | Nickelodeon Animation Studio | Nippon Animation | Paramount Animation | Pixar | Sony Picture...","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
95,256525915552,UPD-INCRED-2-STATIONERY-9PC,"Disney Pixar Incredibles 2 9 pc Stationary Set",261068,Movie,FREE_TEXT,"Incredibles 2",,,"101 Dalmatians | 102 Dalmatians | 20,000 Leagues Under the Sea | 2001: A Space Odyssey | 21 Jump Street | 300 | 8 Mile | A Beautiful Day in the Neighborhood | Abominable | A Bug's Life | Ace Ventura: Pet Detective | A Clockwork Orange | A Goofy Movie | Aladdin | A League of Their Own | Alice in W...","Disney Pixar Incredibles 2 9 pc Stationary Set UPD-INCRED-2-STATIONERY-9PC"
95,256525915604,SON-5INFOLDINGKNIFE-BLK,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch",48818,Tools,FREE_TEXT,"Seat Belt Cutter, Window Punch, Belt Clip",,,"Bottle Opener | Corkscrew | Fish Scaler | Fork | Magnifying Glass | Marlinspike | Nail File | Punch | Saw | Scissors | Screw Driver | Spoon | Toothpick | Tweezers | Wrench","Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Window Punch"
95,256525915629,SON-DBSRT40G-50PC-STD-YLLW,"50pc Diamond Burr Set for Rotary Tool, 40 Grit",50382,"Package Quantity",FREE_TEXT,50,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","SE 8235DD4 Diamond Burr Set 46 Grit, 50-Piece"
95,256525915632,SON-PAKAWOODKNIFE-3IN,"ASR Outdoor Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point",7306,"Blade Material",FREE_TEXT,"440 Stainless Steel",,,"Aluminum | Carbon Steel | Damascus Steel | Forged Steel | Stainless Steel","Paka Wood Pocket Knife Folding Blade 440 Stainless Steel Clip Point"
95,256525915640,SON-5INFOLDINGKNIFE-SLV,"ASR Outdoor Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver",48818,Tools,FREE_TEXT,"Seat Belt Cutter, Window Punch, Belt Clip",,,"Bottle Opener | Corkscrew | Fish Scaler | Fork | Magnifying Glass | Marlinspike | Nail File | Punch | Saw | Scissors | Screw Driver | Spoon | Toothpick | Tweezers | Wrench","Thumb Assisted Folding Knife Belt Clip Seat Belt Cutter Punch Silver"
95,256525915648,SON-UDRTASSPC-228PC-MTL,"228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting",260207,"Package Quantity",FREE_TEXT,228,,,"1 | 10 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","228pc Universal Deluxe Rotary Tool Accessory Set for Sanding Polishing Cutting"
95,256525915652,FLL-HNHSTBAT,"Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)",177887,Color,FREE_TEXT,Tan,,,"Beige | Black | Blue | Brown | Clear | Gold | Gray | Green | Multicolor | Orange | Pink | Purple | Red | Silver | White | Yellow","Flatline Ops Nylon Hanging Strap Bag Attachment Snap Hook (Tan)"
95,256525915660,SON-DHCSDBS-6PC,"6pc Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble",50382,"Package Quantity",FREE_TEXT,6,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","Diamond Drill Bit Hole Saw Set Core 5/32 - 1/2"" Tile Glass Marble - 6pc"
95,256525915668,SON-6IBSPSSS-6-SLVR,"Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip",28171,"Blade Size",FREE_TEXT,"6 Inch",,,"4"" or Less | 5"" | 6"" | 7"" | 8"" | 9"" | 10"" or More","Stainless Steel Scissors Heavy Duty 6 inch Blade Blunt Tip"
95,256525915681,MCN-PCXHD-1100-BLCK-RFLCT-100FT-BUN,"Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet",181413,"Rope Diameter",FREE_TEXT,"5.5 mm",,,,"Gear Aid Paracord and Carabiner 5.5 mm Heavy-Duty Cord for Camping - 100 Feet"
95,256525915685,SON-ABCBFER-SML-SLVR,"Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs",50602,"Battery Size",FREE_TEXT,"Button Cell",,,"A27 | CR1025 | CR1130 | CR1216 | CR1220 | CR1225 | CR1612 | CR1616 | CR1620 | CR1632 | CR2012 | CR2016 | CR2020 | CR2025 | CR2032 | CR2320 | CR2325 | CR2330 | CR2412 | CR2430 | CR2450 | CR2477 | CR3032 | CTL1616 | L1121 | L1131 | L1142 | L521 | L621 | L626 | L721 | L726 | L736 | L754 | L921 | L92...","Assorted Button Cell Batteries for Electronic Repairs 30 Piece"
95,256525915696,SON-UTPSCRASIWB-LG-TN,"100pc Polish Sand Cut Rotary Accessory Set in Wooden Box",260207,"Package Quantity",FREE_TEXT,100,,,"1 | 10 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
95,256525915710,SON-HDASB-MED-BL,"4pk Heavy Duty AA Steadfast Batteries",50602,"Battery Size",FREE_TEXT,AA,,,"A27 | CR1025 | CR1130 | CR1216 | CR1220 | CR1225 | CR1612 | CR1616 | CR1620 | CR1632 | CR2012 | CR2016 | CR2020 | CR2025 | CR2032 | CR2320 | CR2325 | CR2330 | CR2412 | CR2430 | CR2450 | CR2477 | CR3032 | CTL1616 | L1121 | L1131 | L1142 | L521 | L621 | L626 | L721 | L726 | L736 | L754 | L921 | L92...","4pk Heavy Duty AA Steadfast Batteries"
95,256525915714,SON-MULTI-COLOR-HEADLAMP-FL8219-5,"ASR Outdoor 4 in 1 350 Lumen Multi Color Tilting Head Lamp Camping Garden Hiking",106984,Lumens,FREE_TEXT,350,,,,"Multi Color Outdoor 4 in 1 Head Lamp - 350 Lumen"
95,256525915723,SON-35ISTSSSTS-35-SLVR,"Stainless Steel Tailors Stork Craft Scissors Straight Sharp Tip, 3.5 inch",28171,"Blade Size",FREE_TEXT,"3.5 Inch",,,"4"" or Less | 5"" | 6"" | 7"" | 8"" | 9"" | 10"" or More","Tailors Stork Craft Scissors Straight Sharp Tip - 3.5 inch"
95,256525915731,SON-DIAMONDHOLESAW-80GRT,"10pc Diamond Coated Hole Saw Set for Glass and Stone, 80 Grit",122838,"Package Quantity",FREE_TEXT,10,,,"1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15","SE DH09HS Diamond Hole Saw Set (10 Pc.)"
95,256525915737,SON-HSSSBAM-2PC-SLVR,"2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm",122838,"Package Quantity",FREE_TEXT,2,,,"1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15","2pc Mini High Speed Steel Saw Blade And Mandrel 1/4 Inch Arbor Size .8mm"
95,256525915782,SON-OEHWPASBC-2,"Orange Emergency Hammer Window Punch and Seat Belt Cutter",20763,Color,FREE_TEXT,Orange,,,"Beige | Black | Blue | Brown | Clear | Gold | Gray | Green | Multicolor | Orange | Pink | Purple | Red | Silver | White | Yellow","Orange Emergency Hammer Window Punch and Seat Belt Cutter"
95,256525915802,SON-JEWELERSSAWBLADES04-144PK,"ToolTreaux 144pc Jewelry Saw Blades Set 0/3 Size 5.25"" 50 TPI Steel",122838,"Package Quantity",FREE_TEXT,144,,,"1 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9 | 10 | 11 | 12 | 13 | 14 | 15","Premium Jewelers Saw Blades 0/4 Size - 144pc Set"
95,256525915818,SON-53HSSDB116IS-10PC-5316-SLVR,"10pc #53 High Speed Steel Drill Bits 1/16 Inch Shank",50382,"Package Quantity",FREE_TEXT,10,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","High Speed Steel Drill Bits 1/16 Inch Shank #53 10pc"
95,256525915826,SON-LSTTSWC1210A8I-4PC-14X4X25-SLVR,"3pc Large Serrated Tweezer Tong Set with Case 12, 10, and 8 Inch",23782,"Case Included",SELECTION_ONLY,Yes,,,"No | Yes","Serrated Tweezer Tong Set with Case- 12, 10, and 8 Inch 3pc Large"
95,256525915831,HWK-TBPHDPSLFHAN-9P-PNK,"9 Pocket Tool Belt Heavy Duty Suede Leather For Hammer Nails, Pink Toolbelt",42362,"Number of Items",FREE_TEXT,9,,,"1 | 2 | 3 | 4 | 5 | 6 | 8 | 10 | 11 | 12","9 Pocket Tool Belt Pouch Heavy Duty Suede Leather For Hammer Nails, Pink"
95,256525915855,SON-57HSSDB116IS-10PC-5716-SLVR,"High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57",50382,"Package Quantity",FREE_TEXT,10,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","High Speed Steel Drill Bits 1/16 Inch Shank 10pc 57"
95,256525915863,SON-AO155IMWSAH-155-BLCK-WSH,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",42576,"Blade Edge",FREE_TEXT,Serrated,,,"Partially Serrated | Serrated | Straight Edge","Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
95,256525915863,SON-AO155IMWSAH-155-BLCK-WSH,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",42576,"Blade Length",FREE_TEXT,"15.5 Inch",,,,"Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
95,256525915863,SON-AO155IMWSAH-155-BLCK-WSH,"ASR Outdoor Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle",42576,"Handle Material",FREE_TEXT,Paracord,,,"Carbon Steel | Ceramic | Kydex | Leather | Metal | Nylon | Plastic | Rubber | Stainless Steel | Steel | Titanium | Wood","Stainless Steel Machete 15.5 Inch Serrated Blade Paracord Handle"
95,256525915882,SON-NECKKNIFE-BLU,"4 Inch ASR Outdoor Fixed Blade Tanto Point Neck Knife - Blue",75235,"Blade Length",FREE_TEXT,"4 Inch",,,,"Fixed Blade Tanto Point Hunting Neck Knife - Blue 4 Inch"
95,256526374819,ASR-GRIPREDKEEPSPORTING,"(2 Pack) ASR Outdoor Jumbo 6.5 Inch XL Key Chain Hand Grip Black and Silver",45237,Size,FREE_TEXT,"6.5 Inch",,,"S | M | L | XL | One Size","Jumbo 6.5 Inch Carabiner Key Chain with Grip - 2 Pack Black and Silver"
95,256529646593,MCN-BURIDIVEKNIFE-PARENT,"Tactical Buri Multipurpose Utility Dive Knife 8 Inch (2 Colors)",75235,"Blade Length",FREE_TEXT,"3 Inch",,,,"GEAR AID Buri Drop Point Knife with Sheath, 3"" Blade, Orange/Black"
95,256546395553,SON-MEBH-10PC-SML-SLVR,"Universal Tool 10 Pack of .25in Hex Shank Magnetic Bit Extension Holder for Power Tools",50382,"Package Quantity",FREE_TEXT,10,,,"1 | 10 | 11 | 12 | 2 | 3 | 4 | 5 | 6 | 7 | 8 | 9","10Pack Standard Hex Shank Magnetic Bit Extension Holder for Power Tools"
