account,item_id,sku,title,status,match_pct,mobile_words,visible_words,mobile_words_missing_from_visible,mobile_text,visible_text
dows,236345137181,,Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight,OK,100.0,87,110,,"This is a simple to use 7 in 1 waterproof survival multi-purpose whistle! With camping season just around the corner, it's a great time to teach your children the basic camping and survival skills that have been handed down to you by your parents, their parents, and of course the Boy Scouts. This mu",Deals Only Web Store Our Store Kids Survival Outdoor Camping Multi Tool Whistle Compass LED 7 in 1 Flashlight This is a simple to use 7 in 1 waterproof survival multi-purpose whistle! Key Features Thermometer (Fahrenheit & Celsius) 5x Magnifier | Signal Mirror LED Flashlight | Storage Compartment Sa
dows,126384427949,,"Kids Camping Outdoor Survival Multitool with Whistle Compass, 7 in 1 Flashlight",OK,100.0,61,82,,"This is a simple and fun to use 7 in 1 waterproof survival multi-purpose whistle. It includes a thermometer, 5X magnifier, signal mirror, LED flashlight, whistle, compass, and a storage compartment. Get the kids off the couch and get them outside! Time to teach your children the basic camping and su","Deals Only Web Store Our Store Kids Camping Outdoor Survival Multitool with Whistle Compass, 7 in 1 Flashlight This is a simple and fun to use 7 in 1 waterproof survival multi-purpose whistle. It includes a thermometer, 5X magnifier, signal mirror, LED flashlight, whistle, compass, and a storage com"
dows,126446929560,,"ASR Outdoor Complete Fine Gold Recovery Kit Gold Prospecting Equipment, 19pc",OK,100.0,74,158,,"The ultimate gold prospecting equipment accessory bundle from ASR Outdoor, this 19pc gold panning kit includes pipettes, snifter bottles, magnifying tweezers, glass vials, pocket scale, mini funnel, carabiner, 8lb black sand magnetic pick up tool and an ASR Outdoor drawstring backpack. All these gol","Deals Only Our Store About Us Contact Us Product Details MPN: I5LACGOU08BV UPC: 810131702984 Features: GOLD PROSPECTING EQUIPMENT: 19pc gold panning kit has everything fine gold extraction, recovery, clean up and storage FINE GOLD RECOVERY TOOLS: Pipettes, snifter bottles, magnifying tweezers, glass"
dows,365880042763,,Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy,OK,100.0,48,83,,"The KidPlay Products Jump Rope is a great indoor or outdoor toy for young kids. Learn new tricks and show off to all your friends! Each Rope is 7 feet in length and features images of your favorite characters! Please Note: All merchandise listed for sale is officially licensed, 100% authentic for wo",Deals Only Web Store Our Store Disney Mickey Mouse Roadster Racers Jump Rope Kids Exercise Toy The KidPlay Products Jump Rope is a great indoor or outdoor toy for young kids. Learn new tricks and show off to all your friends! Each Rope is 7 feet in length and features images of your favorite charact
dows,126421703850,,4 Inch ASR Outdoor Fixed Blade Tanto Point Hunting Neck Knife - Blue,OK,100.0,84,117,,"This wearable neck knife is the perfect tool for anyone who needs convenient yet durable stabbing and cutting ability. With a dagger style blade measuring 4"", the knife is not only discrete and easy to carry at all times. With an extremely sharp tip you can pierce most anything with this durable but",Deals Only Web Store Our Store 4 Inch ASR Outdoor Fixed Blade Tanto Point Hunting Neck Knife - Blue This wearable neck knife is the perfect tool for anyone who needs convenient yet durable stabbing and cutting ability. Key Features Wearable Stainless Steel Knife Total Length: 4 Inches; Blade Length:
dows,126439889445,,The Brief Safe Travel Security Hidden Contents Diversion Safe - Slightly Unusual,OK,100.0,89,172,,"The Brief Safe is an innovative diversion safe that can hide your cash, memory cards, documents, and other small valuables from would be theft and criminal prowess, both at home and when you're traveling. Items can be hidden in plain sight with these specially designed mens underwear with secret com","Deals Only Our Store About Us Contact Us Product Details MPN: TBS-A-889 UPC: 156998565653 Features: DIVERSION SAFE - Secret stash safe hidden pocket in the fly secures important travel documents, cash, credit cards, passport SECRET STASH COMPARTMENT - Hidden compartment to stash items built into the"
dows,365879950531,,Universal Tool Chasing Hammer Dual Face Smooth Flat Side Rounded Side 10 Inch,OK,100.0,37,107,,"Take control of your metalworking and jewelry projects with the Universal Tool 10"" Heavy Duty Chasing Hammer. Designed for precision and durability, this dual-face hammer features a polished flat striking surface and a rounded end ideal for riveting, shaping, and texturing metal.","Deals Only Web Store Our Store Universal Tool Chasing Hammer Dual Face Smooth Flat Side Rounded Side 10 Inch Take control of your metalworking and jewelry projects with the Universal Tool 10"" Heavy Duty Chasing Hammer. Designed for precision and durability, this dual-face hammer features a polished "
dows,365879996362,,Beille Modern Bamboo and Confetti Household Cleaning Tools (Many Styles),OK,100.0,86,222,,"Sustainable, stylish, modern and useful cleaning supplies make this four piece set from Beille household and kitchen essentials! Each item in this set features durable handles made from sustainable bamboo, offering both strength and style while minimizing environmental impact. The dish brush and scr","Deals Only Web Store Our Store Beille Modern Bamboo and Confetti Household Cleaning Tools (Many Styles) Sustainable, stylish, modern and useful cleaning supplies make this four piece set from Beille household and kitchen essentials! Each item in this set features durable handles made from sustainabl"
dows,365879996357,,ASR Outdoor - 11 inch Heavy Duty Hand Trowel - Orange,OK,100.0,51,73,,"Hand Trowels are great for any of your gardening and digging needs. Whether it is seeding, weeding, planting or digging up lost treasure this is great for you. This product is made up of heavy duty nylon and holds up to 4 inches of dirt. The handle gives you a nice grip to make it comfortable while ","Deals Only Web Store Our Store ASR Outdoor - 11 inch Heavy Duty Hand Trowel - Orange Hand Trowels are great for any of your gardening and digging needs. Whether it is seeding, weeding, planting or digging up lost treasure this is great for you. This product is made up of heavy duty nylon and holds u"
dows,236345069146,,"ASR Outdoor Compact Prepper Supplies Survival Kit in Illuminated Dry Box, 38pc",OK,100.0,48,202,,"The importance of emergency preparedness when planning any outdoor excursion, whether it be camping, hiking, backpacking, exploring the backcountry, or even a road trip to and from remote areas, cannot be stressed enough. This compact survival kit from ASR Outdoor is great to keep in a vehicle or pa","Deals Only Web Store Our Store ASR Outdoor Compact Prepper Supplies Survival Kit in Illuminated Dry Box, 38pc The importance of emergency preparedness when planning any outdoor excursion, whether it be camping, hiking, backpacking, exploring the backcountry, or even a road trip to and from remote ar"
dows,127389878164,,Tactical Op Drops Anti-Fog and Lens Cleaning System .25 oz,OK,100.0,82,113,,"Clear vision is critical for any operation or outdoor pursuit as fogging lenses or optics can be downright dangerous. That is why you should carry the anti-fog power of Op Drops by Tactical on every mission. Op Drops Anti-Fog and Lens Cleaning System is a gentle, alcohol-free cleaner designed to kee",Deals Only Web Store Our Store Tactical Op Drops Anti-Fog and Lens Cleaning System .25 oz Clear vision is critical for any operation or outdoor pursuit as fogging lenses or optics can be downright dangerous. That is why you should carry the anti-fog power of Op Drops by Tactical on every mission. Ke
dows,127389878178,,ASR Outdoor 4x Magnifying Tweezers for Gold Panning Mining Prospecting Sluice,OK,100.0,65,90,,"The ASR Outdoor Tweezer is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as well. The tweezers feature an optical-quality glass lens with 4x magnification, and they will show fine detail without distortion. Made of stainless steel, the blades have prec",Deals Only Web Store Our Store ASR Outdoor 4x Magnifying Tweezers for Gold Panning Mining Prospecting Sluice The ASR Outdoor Tweezer is the essential utilitarian tweezer for inspecting not only gold but precious gems and minerals as well. The tweezers feature an optical-quality glass lens with 4x ma
dows,127389838895,,4pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps,OK,100.0,74,94,,"The ASR Outdoor Awning Clamps will come in handy whether you're hiking, camping, or improving your home. They feature a secure grip with ridges to lock in place, and will adjust to various thicknesses. These clamps are great for holding down tarps, whether you're camping out or constructing a tempor","Deals Only Web Store Our Store 4pk ASR Outdoor 3 1/4 Inch x 1 Inch Tarp Camping Secure Grip Awning Clamps The ASR Outdoor Awning Clamps will come in handy whether you're hiking, camping, or improving your home. They feature a secure grip with ridges to lock in place, and will adjust to various thick"
dows,236345069171,,Marvel Avengers Super Hero Suction Dart Blaster with Targets,OK,100.0,63,112,,"Fire away like a super hero with the Marvel Avengers Suction Dart Blaster with Targets. This officially licensed toy features images of The Incredible Hulk, Iron Man, Captain America, Black Panther, and more of your favorite characters. Comes with 4 bright orange suction cup tipped darts and 2 small","Deals Only Web Store Our Store Marvel Avengers Super Hero Suction Dart Blaster with Targets Fire away like a super hero with the Marvel Avengers Suction Dart Blaster with Targets. This officially licensed toy features images of The Incredible Hulk, Iron Man, Captain America, Black Panther, and more "
dows,126481444509,,ASR Outdoor Gold Rush Gold Prospecting Pan Kit with Glass Vials Pocket Scale 7pc,OK,100.0,77,212,,"The ASR Outdoor compact gold prospecting bundle comes with 7 essential tools for identifying, collecting, and evaluating gold flakes and precious metals while panning for valuable materials - glass collection vials, a gold sifting pan, a pocket scale, and polyethylene pipette droppers. This gold pan","Deals Only Web Store Our Store ASR Outdoor Gold Rush Gold Prospecting Pan Kit with Glass Vials Pocket Scale 7pc The ASR Outdoor compact gold prospecting bundle comes with 7 essential tools for identifying, collecting, and evaluating gold flakes and precious metals while panning for valuable material"
dows,127389857795,,(2 Pack) ASR Outdoor 3oz Plastic Heavy Duty Gold Snifter Bottle with Nozzle,OK,100.0,75,116,,"The ASR Outdoor Gold Snifter Bottles are an ideal tool for all gold prospectors. This handy bottle is perfect for extracting gold from your gold pans. Simple to use, just squeeze the bottle and use the suction to grab nuggets and release them into one of our Glass Vials! Each snifter bottle is 5"" ta",Deals Only Web Store Our Store (2 Pack) ASR Outdoor 3oz Plastic Heavy Duty Gold Snifter Bottle with Nozzle The ASR Outdoor Gold Snifter Bottles are an ideal tool for all gold prospectors. This handy bottle is perfect for extracting gold from your gold pans. Key Features Combined Size of Nozzle & Bot
dows,127389838877,,"ASR Outdoor 13"" Inch Steel Gold Panning Trowel Digger Pay Dirt",OK,100.0,100,202,,"Easily break through compacted gravel, hard soil and stubborn roots with the ASR Outdoor Serrated Edge Digger. This versatile 13 inch hand trowel is constructed of heavy duty heat treated carbon steel that will allow you to shovel through the tough materials. It features a serrated edge that is desi","Deals Only Web Store Our Store ASR Outdoor 13"" Inch Steel Gold Panning Trowel Digger Pay Dirt Easily break through compacted gravel, hard soil and stubborn roots with the ASR Outdoor Serrated Edge Digger. Key Features VERSATILE DIGGING TOOL: Easily break through hard soil and stubborn roots, ideal f"
dows,236345069131,,10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits,OK,100.0,70,93,,"The 10pc Mini Router Bits Set is a great addition to any hobbyist's tool collection. This set of drill bits are ideal for carpentry, home improvement, crafts and endless other projects. Each drill is constructed of high speed steel and is titanium coated. They are all compatible with Dremel tools, a","Deals Only Web Store Our Store 10pc Universal Tool High Speed Steel Titanium Mini Router Drill Bits The 10pc Mini Router Bits Set is a great addition to any hobbyist's tool collection. This set of drill bits are ideal for carpentry, home improvement, crafts and endless other projects. Key Features 1"
