item_id,category_id,aspect,importance,mode,cardinality,allowed_values,values_sample,title
365879907951,260988,"Bag Width",recommended,FREE_TEXT,SINGLE,22,"3 in | 4 in | 5 in | 6 in | 7 in | 8 in","Hello Kitty 2pc Mini Backpack and Lunch Box Set School Bags for Girls 3 and Up"
365879908021,29580,Features,recommended,FREE_TEXT,MULTI,22,"24-Hour Protection | Alcohol-Free | All Natural | Aluminum-Free | Ammonia-Free | Animal Cruelty-Free","Lady Speed Stick Womens Invisible Dry Deodorant Antiperspirant (3 Scent Choices)"
365879935319,42266,Voltage,recommended,FREE_TEXT,SINGLE,22,"2.4 V | 3.6 V | 4.8 V | 7.2 V | 9.6 V | 10.8 V","Universal Tool Cloth Polishing Buff Wheel 2 Inch Diameter Soft Muslin"
365879950536,260988,Pattern,recommended,FREE_TEXT,SINGLE,22,"Animal Print | Argyle/Diamond | Batik | Camouflage | Checkered | Chevron","Kidplokio Kids School Backpack Critter Panda Face for Children"
365879950536,260988,"Bag Width",recommended,FREE_TEXT,SINGLE,22,"3 in | 4 in | 5 in | 6 in | 7 in | 8 in","Kidplokio Kids School Backpack Critter Panda Face for Children"
365879950543,260988,Pattern,recommended,FREE_TEXT,SINGLE,22,"Animal Print | Argyle/Diamond | Batik | Camouflage | Checkered | Chevron","Marvel Avengers 16pc Cinch Bag Drawstring Backpacks Erasers Play Pack Gift Set"
365879950543,260988,"Bag Width",recommended,FREE_TEXT,SINGLE,22,"3 in | 4 in | 5 in | 6 in | 7 in | 8 in","Marvel Avengers 16pc Cinch Bag Drawstring Backpacks Erasers Play Pack Gift Set"
365879950560,67720,"Set Includes",recommended,FREE_TEXT,MULTI,22,"Bag | Box | Brush | Buff | Case | Clasps","Metal Polish Compound Stick Clean Buff Metal Items Remove Oxidation (4 Types)"
365879950568,40587,"Product Line",recommended,FREE_TEXT,SINGLE,22,"Artland Rainbow | Avanti Bradford | Avanti Chevron | Avanti Madison | Bacova Lodge Memories | Bedeck Kuro","Microfiber Ultra Absorbent Quick Dry Gym Towel Outdoor - Navy Blue XL"
365879950586,52373,Pattern,recommended,FREE_TEXT,SINGLE,22,"Animal Print | Argyle/Diamond | Batik | Camouflage | Check | Chevron","HEROCLIP Large Gray Carabiner Clip and Hook for Camping, Backpack (2 Pack Sizes)"
365879996393,261068,"Animation Studio",recommended,FREE_TEXT,SINGLE,22,"20th Century Animation | Aardman Animations | Blue Sky Studios | Bones Animation Studio | Disney | DreamWorks Animation","Star Wars Bump N Go D-O with Authentic Voice Kids Plush Toy Action Figure Doll"
365879996405,260988,Pattern,recommended,FREE_TEXT,SINGLE,22,"Animal Print | Argyle/Diamond | Batik | Camouflage | Checkered | Chevron","Marvel Spiderman 18pc Cinch Bag Drawstring Backpack Stickers Toys Gift Bundle"
365879996405,260988,"Bag Width",recommended,FREE_TEXT,SINGLE,22,"3 in | 4 in | 5 in | 6 in | 7 in | 8 in","Marvel Spiderman 18pc Cinch Bag Drawstring Backpack Stickers Toys Gift Bundle"
365906269227,20696,"Item Height",recommended,FREE_TEXT,SINGLE,22,"0.7 in | 2 in | 2.4 in | 2.7 in | 3 in | 3.5 in","Beille 9oz Stemless Glass Champagne Flutes Glassware Made in USA (3 Pack Sizes)"
366005344632,261068,"Animation Studio",recommended,FREE_TEXT,SINGLE,22,"20th Century Animation | Aardman Animations | Blue Sky Studios | Bones Animation Studio | Disney | DreamWorks Animation","Kidplokio 3pc Space Toy Bundle Sword Blaster and Superhero Cinch Bag (2 Colors)"
127264606664,260134,Capacity,recommended,FREE_TEXT,SINGLE,21,"105 Washes | 10-20 Loads | 1 gal | 21-30 Loads | 31-40 Loads | 2 gal","Soilove Laundry Soil Stain Remover All Colorfast Washable Fabrics (Many Sizes)"
127389838909,261068,"Item Length",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Marvel Ultimate Spider-Man Titan Hero Series Action Figure 12 Inch (2 Styles)"
127389838909,261068,"Item Width",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Marvel Ultimate Spider-Man Titan Hero Series Action Figure 12 Inch (2 Styles)"
127389838928,11662,"Item Diameter",recommended,FREE_TEXT,SINGLE,21,"5 in | 15 cm | 6 in | 7 in | 20 cm | 8 in","Beille 6 Side Stainless Steel Grater Top Handle Zester Slicer 7.75 Inch - Pink"
127389838942,57920,Pattern,recommended,FREE_TEXT,SINGLE,21,"Animal Print | Argyle/Diamond | Batik | Camouflage | Check | Chevron","Disney Princess Purple Flower Hair Clip Accessory for Girls Dress Up"
127389857858,115280,"Swing Weight",recommended,FREE_TEXT,SINGLE,21,"C8 | C9 | D0 | D1 | D2 | D3","Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Red"
127389878177,57920,Pattern,recommended,FREE_TEXT,SINGLE,21,"Animal Print | Argyle/Diamond | Batik | Camouflage | Check | Chevron","Barbie Girls Hair Accessories Gift Set 20pc Hair Clips Barrettes and Scrunchies"
127410844912,20696,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Beille 10.82oz Whiskey Glasses Old Fashioned Glass Barware (Many Pack Sizes)"
127417945230,20696,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Beille 8.5oz Classic Coupe Glasses Dishwasher Safe Glassware (3 Pack Sizes)"
127457742950,115280,"Swing Weight",recommended,FREE_TEXT,SINGLE,21,"C8 | C9 | D0 | D1 | D2 | D3","Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Blue"
127488196314,261068,"Item Length",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Kidplokio Galaxy Space Sword Interactive Toy Real Lights and Sounds (2 Colors)"
127488196314,261068,"Item Width",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Kidplokio Galaxy Space Sword Interactive Toy Real Lights and Sounds (2 Colors)"
236344962453,20696,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Beille 11oz Water Glasses Clear Tumbler Set Kitchen Essentials Glassware, 4pk"
236345031448,109492,"Stretched Bungee Length",recommended,FREE_TEXT,SINGLE,21,"10 in | 18 in | 24 in | 32 in | 36 in | 42 in","ASR Outdoor Elastic Shock Cord Natural Rubber 30 Feet 3mm Diameter - Black"
236345056380,50602,"Chemical Composition",recommended,FREE_TEXT,SINGLE,21,"AGM | Alkaline | Gel | High Capacity NiMH | IMR | Lead Acid","ToolTreaux Assorted Alkaline Button Electronic Batteries Assorted Sizes - 30pc"
236345056396,20695,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","ASR Outdoor 11.75oz Stainless Steel and Enamel Coffee Mug Camping Essentials, Cl"
236345056409,260134,Capacity,recommended,FREE_TEXT,SINGLE,21,"105 Washes | 10-20 Loads | 1 gal | 21-30 Loads | 31-40 Loads | 2 gal","Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz"
236345069164,57920,Pattern,recommended,FREE_TEXT,SINGLE,21,"Animal Print | Argyle/Diamond | Batik | Camouflage | Check | Chevron","Disney Princess Purple Glitter Elastic Hair Band Headband Hair Bow for Girls"
236345137222,67670,"Bridge Width",recommended,FREE_TEXT,SINGLE,21,"11 mm | 12 mm | 13 mm | 14 mm | 15 mm | 16 mm","Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236460252577,261068,"Item Length",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Kidplokio 2pc Space Gift Bundle Toy Sword and Superhero Cinch Bag  (2 Colors)"
236460252577,261068,"Item Width",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Kidplokio 2pc Space Gift Bundle Toy Sword and Superhero Cinch Bag  (2 Colors)"
364892134335,82591,Shape,recommended,FREE_TEXT,SINGLE,21,"Bird | Butterfly | Dolphin | Dragon | Fish | Flat","Disney Minnie Mouse Glitter Hair Clips Girls Accessories, Dress Up and Pretend"
365879832351,20696,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Beille 4pc Stemless Wine Glasses Kitchen Decor Entertaining Essentials, 21oz"
365879832363,20696,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Disney Frozen II Girls 4pc Water Bottles and Sticker Sheet Back to School Bundle"
365879907942,50602,"Chemical Composition",recommended,FREE_TEXT,SINGLE,21,"AGM | Alkaline | Gel | High Capacity NiMH | IMR | Lead Acid","Universal Tool 30 Piece Assorted Button Cell Batteries for Electronic Repairs"
365879935284,57920,Pattern,recommended,FREE_TEXT,SINGLE,21,"Animal Print | Argyle/Diamond | Batik | Camouflage | Check | Chevron","Disney Minnie Mouse Headband and 3 Coil Bracelets, Girls Fashion Hair"
365879996340,57920,Pattern,recommended,FREE_TEXT,SINGLE,21,"Animal Print | Argyle/Diamond | Batik | Camouflage | Check | Chevron","Disney Encanto 10pc Girls Hair Accessory Backpack Dress Up Bows Girls 3 and Up"
365879996342,20661,Features,recommended,FREE_TEXT,MULTI,21,"Beaded | Braided | Color Changing | Cooling | Dishwasher Safe | Elastic/Stretch","Beille 2pc Cream Terry Quilted Oven Mitts Set Baking Supplies, 14 Inch Length"
365906269227,20696,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Beille 9oz Stemless Glass Champagne Flutes Glassware Made in USA (3 Pack Sizes)"
365920250803,20695,Model,recommended,FREE_TEXT,SINGLE,21,"Artland 11234B | Artland 11605A | Artland 42003A | Artland 42010A | Artland 70209B | Artland 80542A","Beille 17oz Stoneware Terracotta Coffee Mug Farmhouse Decor Kitchen (4 Colors)"
366005344632,261068,"Item Length",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Kidplokio 3pc Space Toy Bundle Sword Blaster and Superhero Cinch Bag (2 Colors)"
366005344632,261068,"Item Width",recommended,FREE_TEXT,SINGLE,21,"1 in | 1.2 in | 1.4 in | 1.6 in | 1.8 in | 2 in","Kidplokio 3pc Space Toy Bundle Sword Blaster and Superhero Cinch Bag (2 Colors)"
126431926007,71482,Type,recommended,FREE_TEXT,SINGLE,20,"Badge & ID Card | Bags & Pouches | Cameras | Control Panels & Keypads | Crowd Control | Decals & Patches","ASR Federal 3 in 1 Leather ID Badge Holder Police Gear with Lanyard Neck Chain,"
126468846680,181397,"Waste Tank Capacity",recommended,FREE_TEXT,SINGLE,20,"2 gal | 4 gal | 6 gal | 8 gal | 10 gal | 12 gal","ASR Outdoor Portable Toilet Seat with Lid Compatible with 5 Gallon Bucket, Blk"
126468846680,181397,"Water Tank Capacity",recommended,FREE_TEXT,SINGLE,20,"2 gal | 4 gal | 6 gal | 8 gal | 10 gal | 12 gal","ASR Outdoor Portable Toilet Seat with Lid Compatible with 5 Gallon Bucket, Blk"
126469785044,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","50pc Diamond Burr Bit Set for  Rotary Tool (Multiple Grit Sizes)"
126501503524,181390,Capacity,recommended,FREE_TEXT,SINGLE,20,"5 L | 10 L | 15 L | 20 L | 25 L | 30 L","ASR Outdoor Illuminated Dry Box Detachable Lid Large Waterproof Storage Case"
127365667688,25846,"Item Width",recommended,FREE_TEXT,SINGLE,20,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in","Beille 4pc Oven Safe White Fluted Ceramic Ramekins Baking Supplies, 5oz Capacity"
127365667688,25846,"Item Height",recommended,FREE_TEXT,SINGLE,20,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in","Beille 4pc Oven Safe White Fluted Ceramic Ramekins Baking Supplies, 5oz Capacity"
127365667688,25846,"Item Length",recommended,FREE_TEXT,SINGLE,20,"1 in | 2 in | 3 in | 4 in | 5 in | 6 in","Beille 4pc Oven Safe White Fluted Ceramic Ramekins Baking Supplies, 5oz Capacity"
127389768406,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor Double Sided Gun Cleaning Brushes Versatile Bristles 3 Piece Set"
127389768431,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","Universal Tool 100pc Polish Sand Cut Rotary Accessory Set in Wooden Box"
127389838882,118867,"Item Weight",recommended,FREE_TEXT,SINGLE,20,"0.5 lb | 1 lb | 1.5 lb | 2 lb | 2.5 lb | 3 lb","ToolTreaux Garden Tools Set with Fork Hoe Rake Shovel Spade Digger Gloves 9pc"
127389838943,28108,Hardness,recommended,FREE_TEXT,SINGLE,20,"9H | 8H | 7H | 6H | 5H | 4H","Disney Mickey Mouse Kids Colored Pencils Art and School Supplies Set 8 Pack"
127389857822,126393,"Energy Star",recommended,SELECTION_ONLY,SINGLE,20,"1 Star | 2 Stars | 3 Stars | 4 Stars | 5 Stars | 6 Stars","750 Lumen Durable Portable Work Light Indoor Outdoor Multi Use Black"
127389857830,20702,"Energy Star",recommended,SELECTION_ONLY,SINGLE,20,"1 Star | 2 Stars | 3 Stars | 4 Stars | 5 Stars | 6 Stars","Universal Home LED 7 Color Changing Mood Light Ambiance Home Decor White Light"
127389857844,71482,Type,recommended,FREE_TEXT,SINGLE,20,"Badge & ID Card | Bags & Pouches | Cameras | Control Panels & Keypads | Crowd Control | Decals & Patches","ASR Federal Heavy Duty Black Leather Double ID Holder - Fits 2 Standard IDs"
127389857858,115280,Bounce,recommended,FREE_TEXT,SINGLE,20,"1 | 2 | 3 | 4 | 5 | 6","Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Red"
127389857882,181390,Capacity,recommended,FREE_TEXT,SINGLE,20,"5 L | 10 L | 15 L | 20 L | 25 L | 30 L","ToolTreaux Waterproof Storage Container Lanyard Translucent Durable Plastic"
127389878156,181040,Power,recommended,FREE_TEXT,SINGLE,20,"1 W | 2 W | 3 W | 4 W | 5 W | 6 W","ASR Outdoor 360 Rechargeable All-Weather Mosquito Trap Bug Zapper Portable LED"
127389878159,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","ToolTreaux Diamond Coated Cutting Burrs Set Assorted Rotary Tools 30pc 150 Grit"
127389878166,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","100pc Universal Rotary Accessory Kit Abrasive Stone Tools"
127389878173,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor .22 Caliber Gun Cleaning Kit Brushes Canvas Pouch 10 Piece Set"
127389878216,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor 66pc Pistol Cleaning Kit In Zippered Shell Case"
127389932566,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor Double Sided Gun Cleaning Brushes and Pick Tools 18 Piece Set"
127389932581,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","Universal Tool 276 Pc Rotary Tool Accessories Kit on Revolving Stand"
127389969226,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","ToolTreaux Assorted Abrasive Stone Burrs with Mandrels High Speed Sanding 100pc"
127389969229,39057,"Blade Width",recommended,FREE_TEXT,SINGLE,20,"0.5 cm | 9 mm | 0.75 in | 1 in | 1.5 in | 2 in","6 Pack Utility Knives Home and Office Razor Blades"
127389969236,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","24 Piece set ASR Outdoor Gun Cleaning Kit Brass Punches Brushes and Patches"
127389969238,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor 5 Piece Gun Cleaning Brush And Pick Set"
127457742950,115280,Bounce,recommended,FREE_TEXT,SINGLE,20,"1 | 2 | 3 | 4 | 5 | 6","Kidplokio Toddler Indoor Outdoor Toy Golf Caddy Set Kids Golf Ages 3 to 8 - Blue"
235396232983,20702,"Energy Star",recommended,SELECTION_ONLY,SINGLE,20,"1 Star | 2 Stars | 3 Stars | 4 Stars | 5 Stars | 6 Stars","2pk Home LED 7 Color Changing Mood Lamp Ambiance Light Home Decor"
235522127585,161648,Model,recommended,FREE_TEXT,SINGLE,20,"Envirocare 1107 | EnviroCare 1107-32 | HDX 6048-20 | HDX 6052-20 | OXO 12243300 | OXO 1334580","Telescopic Flexible Extending Microfiber Duster for Home and Office Cleaning"
235528772889,31387,"Bezel Type",recommended,FREE_TEXT,MULTI,20,"12-Hour | 24-Hour | Bidirectional Rotating | Compass | Countdown | Count-Up/Dive","Licensed Kids LED Display Digital Touch Screen Watch Boys Girls Cartoons"
235553303692,28108,Hardness,recommended,FREE_TEXT,SINGLE,20,"9H | 8H | 7H | 6H | 5H | 4H","Jot 24 Piece Count Mini Colored Pencil Kids Art School Supplies Set"
235566257605,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","30pc Diamond Tip Cutting Burr Bit Set for Rotary Tool (Many Grit Sizes)"
235578364769,57209,"Bristle Material",recommended,FREE_TEXT,SINGLE,20,"Aluminum | Badger | Black Sable | Camel | Goat | Hog","ToolTreaux Artist Paint Brushes Natural Hair Bristles Wooden Grip Assorted 15pc"
235579675193,39057,"Blade Width",recommended,FREE_TEXT,SINGLE,20,"0.5 cm | 9 mm | 0.75 in | 1 in | 1.5 in | 2 in","52pc Deluxe Utility Exacto Knife Blade Complete Modeling Set Craft Hobby"
236345031403,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor Double Sided Gun Cleaning Brushes Nylon Bristles 10 Piece Set"
236345031451,126393,"Energy Star",recommended,SELECTION_ONLY,SINGLE,20,"1 Star | 2 Stars | 3 Stars | 4 Stars | 5 Stars | 6 Stars","Universal Tool Hanging Hook Work Light 400 Lumen Dual COB LEDs Magnetic Base"
236345056388,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor Shotgun Cleaning Brush Phosphor Bronze Aluminum Shaft (2 Sizes)"
236345056398,126393,"Energy Star",recommended,SELECTION_ONLY,SINGLE,20,"1 Star | 2 Stars | 3 Stars | 4 Stars | 5 Stars | 6 Stars","Universal Tool Hanging Hook Work Light 400 Lumen LED Light with Magnetic Base"
236345056405,85915,Horsepower,recommended,FREE_TEXT,SINGLE,20,"1 HP | 2 HP | 3 HP | 4 HP | 5 HP | 6 HP","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345056405,85915,"Item Diameter",recommended,FREE_TEXT,SINGLE,20,"1.25 in | 1.5 in | 1.75 in | 2 in | 2.25 in | 2.5 in","3/16"" File Chain Saw Blade Diamond Sharpening Burr Shank 120 Grit"
236345056409,260134,Form,recommended,FREE_TEXT,SINGLE,20,"Aerosol | Capsules | Concentrate | Cream | Creme | Foam","Gear Aid Revivex Odor Eliminator, for Tents, Footwear and Sports Gear, 2 fl oz"
236345056440,118867,"Number of Pieces",recommended,FREE_TEXT,SINGLE,20,"1 | 16 | 17 | 2 | 18 | 3","ToolTreaux Essential Gardening Tools and Cultivating Accessories (Many Options)"
236345056440,118867,"Item Weight",recommended,FREE_TEXT,SINGLE,20,"0.5 lb | 1 lb | 1.5 lb | 2 lb | 2.5 lb | 3 lb","ToolTreaux Essential Gardening Tools and Cultivating Accessories (Many Options)"
236345069183,129609,Model,recommended,FREE_TEXT,SINGLE,20,"Carlisle 36550100 | Casabella 8515476 | Clorox COX91029 | IKEA SVAMPIG | Scotch-Brite 70005259158 | Scotch-Brite 70005259166","Beille 2pk Non Scratch Coconut Plant Based Dish Sponge Kitchen Tools (2 Styles)"
236345137158,22700,"Number of Items in Set",recommended,FREE_TEXT,SINGLE,20,"2 | 3 | 4 | 5 | 6 | 7","ASR Outdoor 15 Piece Gun Cleaning Brush And Pick Set With Cleaning Patches"
236345137222,67670,"Magnification Strength",recommended,FREE_TEXT,SINGLE,20,"0 | +0.50 strength | +0.75 strength | +1.00 strength | +1.25 strength | +1.50 strength","Nannini Italy Quick 7.9 Lightweight Reading Glasses (Many Strengths and Colors)"
236345137224,39057,"Blade Width",recommended,FREE_TEXT,SINGLE,20,"0.5 cm | 9 mm | 0.75 in | 1 in | 1.5 in | 2 in","12 Pack Universal Home and Office Utility Knife Knives"
236345146195,181390,Capacity,recommended,FREE_TEXT,SINGLE,20,"5 L | 10 L | 15 L | 20 L | 25 L | 30 L","ASR Outdoor Large Translucent Waterproof Camping Storage Container -  5.5 Inch"
236345160651,260207,"Suitable For",recommended,FREE_TEXT,MULTI,20,"Air Compressor | Air Drill | Buffing | Cement | Commercial | Drill","Diamond Coated Tool Hole Saw Universal Drill Bit Rotary 80 Grit 6 pack"
